# energy grid [eV]     ieps_x  ieps_y  ieps_z
#
    5.270000000    4.173104078    4.173314794    4.234904498
    5.280000000    4.168731678    4.168941675    4.230361074
    5.290000000    4.164365817    4.164575099    4.225824649
    5.300000000    4.160006493    4.160215065    4.221295217
    5.310000000    4.155653701    4.155861565    4.216772774
    5.320000000    4.151307437    4.151514598    4.212257315
    5.330000000    4.146967696    4.147174157    4.207748834
    5.340000000    4.142634474    4.142840240    4.203247327
    5.350000000    4.138307766    4.138512840    4.198752789
    5.360000000    4.133987569    4.134191954    4.194265213
    5.370000000    4.129673876    4.129877577    4.189784596
    5.380000000    4.125366685    4.125569705    4.185310932
    5.390000000    4.121065989    4.121268332    4.180844215
    5.400000000    4.116771785    4.116973455    4.176384441
    5.410000000    4.112484068    4.112685067    4.171931603
    5.420000000    4.108202833    4.108403165    4.167485696
    5.430000000    4.103928074    4.104127744    4.163046715
    5.440000000    4.099659788    4.099858798    4.158614654
    5.450000000    4.095397969    4.095596323    4.154189508
    5.460000000    4.091142612    4.091340314    4.149771270
    5.470000000    4.086893713    4.087090765    4.145359935
    5.480000000    4.082651265    4.082847672    4.140955498
    5.490000000    4.078415265    4.078611030    4.136557952
    5.500000000    4.074185707    4.074380832    4.132167292
    5.510000000    4.069962586    4.070157075    4.127783512
    5.520000000    4.065745896    4.065939753    4.123406606
    5.530000000    4.061535632    4.061728860    4.119036567
    5.540000000    4.057331790    4.057524392    4.114673390
    5.550000000    4.053134363    4.053326342    4.110317069
    5.560000000    4.048943346    4.049134706    4.105967597
