 &plot nbnd=  35, nks=    71 /
   -5.546   -5.546   -4.153   -4.050   -4.050   -3.997   -3.937   -3.937   -3.936   -3.922
   -2.199   -2.199    3.551    3.551    4.456    6.151    7.136    7.136   15.142   16.197
   16.197   17.330   18.289   18.289   22.222   22.423   22.423   25.324   27.050   27.050
   30.933   31.183   33.574   33.574   35.738
            0.333333  0.577350  0.122667
   -5.552   -5.552   -4.166   -4.039   -4.039   -3.993   -3.945   -3.945   -3.935   -3.913
   -2.200   -2.200    3.670    3.670    4.356    6.308    6.916    6.916   14.905   16.398
   16.398   17.410   18.414   18.414   22.157   22.181   22.181   25.911   27.110   27.110
   30.739   31.195   33.424   33.424   35.535
            0.333333  0.577350  0.092000
   -5.558   -5.558   -4.176   -4.028   -4.028   -3.990   -3.953   -3.953   -3.934   -3.904
   -2.202   -2.202    3.791    3.791    4.277    6.441    6.709    6.709   14.706   16.564
   16.564   17.469   18.568   18.568   21.930   21.930   22.111   26.515   27.174   27.174
   30.460   31.207   33.255   33.255   35.177
            0.333333  0.577350  0.061333
   -5.562   -5.562   -4.183   -4.016   -4.016   -3.989   -3.962   -3.962   -3.933   -3.897
   -2.203   -2.203    3.897    3.897    4.219    6.536    6.536    6.542   14.555   16.685
   16.685   17.509   18.730   18.730   21.699   21.699   22.082   27.103   27.234   27.234
   30.107   31.220   33.097   33.097   34.788
            0.333333  0.577350  0.030667
   -5.565   -5.565   -4.188   -4.007   -4.007   -3.988   -3.970   -3.970   -3.932   -3.893
   -2.203   -2.203    3.973    3.973    4.184    6.419    6.419    6.606   14.461   16.756
   16.756   17.531   18.860   18.860   21.530   21.530   22.066   27.276   27.276   27.603
   29.746   31.229   32.986   32.986   34.559
            0.333333  0.577350  0.000000
   -5.566   -5.566   -4.189   -4.002   -4.002   -3.988   -3.975   -3.975   -3.932   -3.891
   -2.203   -2.203    4.000    4.000    4.173    6.378    6.378    6.627   14.428   16.779
   16.779   17.539   18.910   18.910   21.466   21.466   22.061   27.291   27.291   27.828
   29.566   31.232   32.946   32.946   34.483
            0.300000  0.519615  0.000000
   -5.593   -5.549   -4.186   -4.025   -3.994   -3.992   -3.979   -3.969   -3.924   -3.889
   -2.417   -2.061    3.805    3.966    4.558    5.972    6.749    6.770   14.523   16.439
   16.951   17.362   18.754   19.096   20.917   22.025   22.228   26.343   27.905   28.322
   29.693   30.705   32.076   33.920   34.369
            0.266667  0.461880  0.000000
   -5.636   -5.540   -4.177   -4.049   -4.005   -3.999   -3.984   -3.963   -3.911   -3.886
   -2.728   -1.973    3.664    4.095    5.105    5.536    7.045    7.193   14.801   15.953
   16.948   17.048   18.666   19.308   20.305   22.547   22.578   25.353   28.402   28.915
